,index,long_hair,forehead_width_cm,forehead_height_cm,forehead_width_mm,forehead_width_conventional_units,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender,index,long_hair,forehead_width_cm,forehead_height_cm,forehead_width_mm,forehead_width_conventional_units,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1271,1271,0.6910614980011458,13.8,5.1,138.0,0.1548387096774194,0.6625773177382736,0.6571620775573798,0.7415779733175354,0.6223115963727955,Male,3757,0.970075985415879,12.3,6.1,123.0,0.05806451612903228,0.07796581352802673,0.3854283682428126,0.27024531809571517,0.18655573541739878,Female
1272,1272,0.7241695029667665,15.0,7.0,150.0,0.23225806451612901,0.5796767411797319,0.9196908084402415,0.9261374587477,0.800849246769246,Male,3758,0.9343174354554631,15.1,5.9,151.0,0.23870967741935478,0.7907731816154085,0.6536121222509876,0.6813717024282673,0.571887924742722,Male
1273,1273,0.5702261710390023,12.9,6.5,129.0,0.0967741935483871,0.6229666876293256,0.576958201278919,0.31405831322616323,0.8805305950372713,Male,3759,0.9894025209213296,12.4,5.6,124.0,0.06451612903225806,0.968874807591062,0.19959858304513878,0.9592682713986143,0.835264895448448,Male
1274,1274,0.7556283643525443,13.8,6.0,138.0,0.1548387096774194,0.0395989734015762,0.6928829799748089,0.48881826618786706,0.405345375917499,Female,3760,0.6264890017227688,13.7,5.1,137.0,0.14838709677419348,0.48007352237454326,0.12803726898303036,0.012074474316923267,0.43797021557097526,Female
1275,1275,0.6488637717248041,11.7,5.6,117.0,0.01935483870967735,0.1329529576678079,0.1745482386748634,0.39738893754972854,0.3020610623949962,Female,3761,0.5200009063589062,15.4,6.5,154.0,0.25806451612903225,0.9510944131478383,0.5288713080131893,0.6707371994218136,0.8346324451327674,Male
1276,1276,0.43037657973717147,14.1,5.3,141.0,0.17419354838709672,0.0997253344376105,0.1390115868716687,0.40421935216290716,0.22447840579539374,Female,3762,0.5145580063395729,12.0,6.3,120.0,0.03870967741935481,0.21024726636129654,0.3748604334614939,0.3706186406841505,0.03813404704835688,Female
1277,1277,0.8697886753844375,14.7,6.2,147.0,0.21290322580645155,0.6436043106060927,0.5691672275555442,0.5233807688698497,0.9064855172236443,Male,3763,0.050373027987190455,13.3,6.4,133.0,0.12258064516129034,0.5456823514464013,0.5380996813092351,0.8237339509312147,0.8705777984396808,Male
1278,1278,0.9435154962017335,13.3,6.3,133.0,0.12258064516129034,0.8329212430350272,0.638397992473275,0.6493802495296452,0.9522916624996829,Male,3764,0.9318976790036311,11.6,5.4,116.0,0.012903225806451568,0.3430277817178695,0.2521860440042001,0.3975922949203021,0.4635970141136814,Female
1279,1279,0.5635202234972704,12.0,6.1,120.0,0.03870967741935481,0.984964291558183,0.8169664799270133,0.9922780033744429,0.6253562568690916,Male,3765,0.19031704302839803,13.0,6.4,130.0,0.10322580645161288,0.33579714327616406,0.4703190241848057,0.306877227577823,0.4065660741287002,Female
1280,1280,0.5835579278532516,14.9,6.8,149.0,0.22580645161290322,0.530104314882143,0.7949921983114625,0.710574163594525,0.6439922382146195,Male,3766,0.983378524639238,12.2,6.4,122.0,0.05161290322580638,0.22278715998412463,0.3894526818256311,0.19290651657559255,0.08036652739054712,Female
1281,1281,0.22705172403840662,12.1,6.4,121.0,0.0451612903225806,0.5824253611019934,0.5857095323529565,0.6028635144980377,0.5753984228653097,Male,3767,0.5771056657948836,11.7,5.7,117.0,0.01935483870967735,0.29994897832182565,0.1337259965610338,0.133248049805812,0.1818918503105435,Female
1282,1282,0.9616079412868948,15.0,6.6,150.0,0.23225806451612901,0.7626977793701235,0.7860411181428567,0.6283357966250932,0.9014288887381854,Male,3768,0.898584981477025,14.6,6.2,146.0,0.20645161290322575,0.21212600095877665,0.5599710190784171,0.7028600638069411,0.740496391866415,Male
1283,1283,0.619404841753985,13.4,5.5,134.0,0.12903225806451613,0.8215318506253997,0.5527352057520161,0.5311330663812769,0.7020607786779822,Male,3769,0.6058092923572849,13.1,5.4,131.0,0.10967741935483867,0.1689822243717471,0.35204219724435765,0.4045200259426144,0.13479485645447897,Female
1284,1284,0.8409131779704841,15.0,5.6,150.0,0.23225806451612901,0.9311738245937167,0.8908352071976484,0.5447235153150399,0.5232641143527663,Male,3770,0.7932527915039871,11.6,6.6,116.0,0.012903225806451568,0.5721414021225315,0.690718903911539,0.8548299787783769,0.6043431831618321,Male
1285,1285,0.6193759112624961,12.3,6.4,123.0,0.05806451612903228,0.2310934790543932,0.20870476159028917,0.40533078720084814,0.236104080424977,Female,3771,0.6596032339096984,11.9,6.1,119.0,0.03225806451612903,0.559288790380377,0.5893125181947076,0.5618165993477442,0.6330021046043295,Male
1286,1286,0.9818838624454631,15.5,5.8,155.0,0.264516129032258,0.9980379063795769,0.9500199863715175,0.6691992116746794,0.7511499250100413,Male,3772,0.5301843379376723,12.8,5.4,128.0,0.09032258064516131,0.2564117980892018,0.35801539219440454,0.0903691292576495,0.448894953970228,Female
1287,1287,0.5366734445192104,11.9,6.8,119.0,0.03225806451612903,0.7361915511237602,0.78487579058398,0.44800907568078224,0.8225110469316973,Male,3773,0.23466433159252537,14.3,6.4,143.0,0.18709677419354842,0.23357388736027485,0.1638075923928664,0.43760546003467204,0.6751070029434847,Female
1288,1288,0.9526624874010907,13.3,6.6,133.0,0.12258064516129034,0.7765576690344205,0.7380567857110693,0.5125200487055839,0.3117618188901196,Male,3774,0.8293997160338451,12.8,5.8,128.0,0.09032258064516131,0.18738035070586495,0.10122001449134826,0.21779613337222575,0.03301983772535111,Female
1289,1289,0.8355046606583219,15.0,6.7,150.0,0.23225806451612901,0.9492212205693458,0.782412844707161,0.8382611250172006,0.5429320027874366,Male,3775,0.7863694533345138,12.0,6.4,120.0,0.03870967741935481,0.20573801210912063,0.2916181836805543,0.42527070051431803,0.29479764237378003,Female
1290,1290,0.8123607937914514,12.9,6.5,129.0,0.0967741935483871,0.44126928746796074,0.34070554862521074,0.023616551843044786,0.4077251473192438,Female,3776,0.13066556183290523,14.1,5.1,141.0,0.17419354838709672,0.281266788557002,0.39233285632532566,0.3771845110873306,0.023698000455745105,Female
1291,1291,0.6993195027438701,12.5,5.6,125.0,0.07096774193548384,0.874710404324109,0.8246749700779301,0.7623266918002655,0.49176093376860985,Male,3777,0.8939145310580121,11.6,6.2,116.0,0.012903225806451568,0.3609972721550273,0.41191611052109306,0.4081003789242355,0.31083050753808383,Female
1292,1292,0.5169889041484828,12.6,5.3,126.0,0.07741935483870963,0.2690366282561145,0.4243319753308434,0.5757161865154699,0.046658204869543696,Female,3778,0.8859350586445682,11.4,5.7,114.0,0.0,0.1399755213893285,0.3939622421334385,0.29561488678472186,0.12788716101013498,Female
1293,1293,0.5931352678040487,13.7,6.3,137.0,0.14838709677419348,0.16104121909305358,0.047141838099998,0.36449559194590514,0.0322536801813173,Female,3779,0.17735021646279814,14.5,5.5,145.0,0.19999999999999998,0.5323361107867914,0.5319869655535783,0.2956953405240475,0.7088752152102633,Male
1294,1294,0.552107691443775,12.4,5.7,124.0,0.06451612903225806,0.183611642483214,0.33212459752101164,0.4455775902748171,0.13708255847115536,Female,3780,0.6625908216916638,13.3,5.8,133.0,0.12258064516129034,0.16308349303756542,0.8682200932028727,0.615263326227473,0.06775583364198523,Male
1295,1295,0.5081847673945135,14.9,6.1,149.0,0.22580645161290322,0.9303071370403517,0.8041785158138514,0.7810948549081511,0.7103385523925343,Male,3781,0.7060545579143961,13.4,6.4,134.0,0.12903225806451613,0.9986663424508692,0.5402615320919495,0.7487012501919332,0.5662963390802234,Male
1296,1296,0.7927604544795583,12.0,6.2,120.0,0.03870967741935481,0.7783033371289785,0.8434720850825344,0.7656049611973251,0.4892640654417943,Male,3782,0.6222041639021412,13.3,5.2,133.0,0.12258064516129034,0.4544396672808581,0.3113935601689256,0.12645246939132643,0.3461689706286266,Female
1297,1297,0.7048153092794065,14.2,6.0,142.0,0.18064516129032251,0.7120681185943822,0.890297713363855,0.707788822248798,0.5030313455051834,Male,3783,0.10846084877921619,12.6,6.8,126.0,0.07741935483870963,0.6711884602233886,0.9195694225602807,0.07695411841234939,0.7812718596548571,Male
1298,1298,0.8563420392812415,14.1,5.9,141.0,0.17419354838709672,0.6938499057475165,0.643472484821471,0.8011104846168239,0.578250182787787,Male,3784,0.6065227924289562,13.0,5.5,130.0,0.10322580645161288,0.24485904116544377,0.45687999274601804,0.08429107745559211,0.2952235749991606,Female
1299,1299,0.6916201466783425,13.1,6.0,131.0,0.10967741935483867,0.4254044735103016,0.3828040632726653,0.16560579265752434,0.033950151181089905,Female,3785,0.3418568528183679,13.0,5.9,130.0,0.10322580645161288,0.9231363257718814,0.16187914112923285,0.009612335641468628,0.06297302521035336,Female
1300,1300,0.6048240207849604,12.9,5.7,129.0,0.0967741935483871,0.25828989033885136,0.260499732669418,0.3800320482633971,0.9361589331978217,Female,3786,0.9453034740460877,11.8,5.1,118.0,0.02580645161290325,0.25028348702233394,0.259961758751246,0.03975739469516665,0.11863941483552792,Female
1301,1301,0.8276001260640106,13.7,6.0,137.0,0.14838709677419348,0.38346166620941885,0.9131041416597041,0.42812085483692847,0.6378009520883805,Female,3787,0.6670387722048493,14.0,5.2,140.0,0.16774193548387095,0.02719018765843456,0.3002779087964401,0.15575009242946658,0.43712979770579835,Female
1302,1302,0.8020663774053276,12.4,6.5,124.0,0.06451612903225806,0.28969439806156894,0.01115833887273493,0.42250028398562167,0.4244293954050241,Female,3788,0.8986495658583737,13.4,7.0,134.0,0.12903225806451613,0.1312274848350231,0.7832556444061088,0.789991974896479,0.5825862469285038,Male
1303,1303,0.9863966682913978,14.8,6.4,148.0,0.21935483870967745,0.8818810646107472,0.8653520182969378,0.9281793180897833,0.9352133007056775,Male,3789,0.6376813241677183,13.3,5.3,133.0,0.12258064516129034,0.7570358984543177,0.626050677919073,0.5304428058413913,0.9519429504409698,Male
1304,1304,0.6953040928268681,14.0,6.4,140.0,0.16774193548387095,0.8250561656678526,0.886021928479849,0.9398770839659673,0.5137328794233189,Male,3790,0.9625332218482334,12.0,5.7,120.0,0.03870967741935481,0.3836322519242492,0.10063905184672017,0.8830966923624454,0.21759486011856333,Female
1305,1305,0.8873359808692068,12.2,6.5,122.0,0.05161290322580638,0.48345702144378655,0.2015697686116224,0.16525970299855458,0.452141545506078,Female,3791,0.5454958140613049,11.7,5.2,117.0,0.01935483870967735,0.4169416886196143,0.15987153148518135,0.25847537206997645,0.8437910063432779,Female
1306,1306,0.6755908907404597,15.5,7.1,155.0,0.264516129032258,0.8112228306997076,0.5832868866113027,0.4121796064303757,0.8885973457375341,Male,3792,0.13880069551175284,13.4,5.6,134.0,0.12903225806451613,0.5160005207265382,0.4568797043409233,0.30544242548206385,0.24455615879633008,Female
1307,1307,0.7674923347814226,15.0,6.7,150.0,0.23225806451612901,0.8620976265627727,0.8575659655433081,0.6876353298035702,0.593257161644708,Male,3793,0.5136633519913563,11.8,6.4,118.0,0.02580645161290325,0.9122685888586548,0.023787475081246512,0.3242072829428303,0.4588508321704242,Female
1308,1308,0.9898462441182947,11.6,5.9,116.0,0.012903225806451568,0.03675776650096596,0.19124527659076251,0.7804891945256384,0.024820796794801314,Female,3794,0.05946384605306049,12.5,6.8,125.0,0.07096774193548384,0.8836858397183038,0.1711918248295506,0.6861284795655664,0.8588677347520595,Male
1309,1309,0.9632966727418265,13.8,5.3,138.0,0.1548387096774194,0.12721824720518166,0.6900824301283643,0.23525045121738075,0.3953016949755222,Female,3795,0.7875539042978474,12.9,6.8,129.0,0.0967741935483871,0.42101108100369294,0.8826648858013916,0.9948381246840214,0.8447927494373181,Male
1310,1310,0.506307948537983,11.9,6.3,119.0,0.03225806451612903,0.1503044686426317,0.4707788414966927,0.5876763909500954,0.4335270180797294,Female,3796,0.5962816568107475,11.9,5.8,119.0,0.03225806451612903,0.8420252219242393,0.5068696177904375,0.13022945897912636,0.6689567752976111,Male
1311,1311,0.6384743807996287,15.0,5.6,150.0,0.23225806451612901,0.5781542984261275,0.9865448522363289,0.5017240998792721,0.5985501714749886,Male,3797,0.7815772676472807,12.3,7.1,123.0,0.05806451612903228,0.5628081442510086,0.7531951436452278,0.6363469397128405,0.5082319841040948,Male
1312,1312,0.6873193581511492,12.3,6.3,123.0,0.05806451612903228,0.4150473935059479,0.011160647653399303,0.2128523160903758,0.07044420765147913,Female,3798,0.6872618861507545,12.4,7.0,124.0,0.06451612903225806,0.34693111147613626,0.7641555165125247,0.29226159421718323,0.6057445263753667,Male
1313,1313,0.7859120298587876,14.6,6.1,146.0,0.20645161290322575,0.02111588849185031,0.08079918371002515,0.901114459434703,0.7919980546660184,Male,3799,0.706090736756043,13.4,5.1,134.0,0.12903225806451613,0.6703505366189728,0.9982386971508507,0.15096370440364226,0.5362911628028204,Male
1314,1314,0.8537702931022249,14.6,5.6,146.0,0.20645161290322575,0.7684579545030715,0.03763846624827738,0.8453746462024543,0.5082872769232669,Male,3800,0.6820765778511728,13.1,5.4,131.0,0.10967741935483867,0.8417215635146076,0.3096678813056182,0.013600378921232947,0.04117062663927967,Female
1315,1315,0.5441148771648951,15.1,6.8,151.0,0.23870967741935478,0.7921577343661454,0.8523085820866521,0.4626283513650948,0.6147836971181921,Male,3801,0.989166236350397,12.6,6.2,126.0,0.07741935483870963,0.3279736152370042,0.058424071157452795,0.32552843763367434,0.39789983103058446,Female
1316,1316,0.41319163018857646,15.1,6.2,151.0,0.23870967741935478,0.5774792013263362,0.9469340324623639,0.845951674860419,0.8651542471935028,Male,3802,0.5682076099294809,11.7,5.3,117.0,0.01935483870967735,0.08202006049027105,0.1345499368708663,0.05762621532347095,0.23504569084293292,Female
1317,1317,0.27412426381915095,15.0,5.8,150.0,0.23225806451612901,0.8150705475026807,0.6356430885556635,0.9999498790966121,0.5923994423945753,Male,3803,0.4806049647718462,14.8,5.9,148.0,0.21935483870967745,0.7873858024079265,0.3360567764102179,0.6320896475013671,0.9699494025446525,Male
1318,1318,0.9236064292367209,13.3,5.1,133.0,0.12258064516129034,0.35698758845918166,0.4465000539038028,0.8628846182668748,0.6862643544005986,Female,3804,0.9041419829052555,14.9,5.8,149.0,0.22580645161290322,0.854599815452576,0.5792228014313338,0.03374578897365266,0.6274449017051216,Male
1319,1319,0.015496674671602984,13.4,5.3,134.0,0.12903225806451613,0.11843700329395229,0.20325466306853224,0.2382859736117829,0.3156862666478428,Female,3805,0.7452264465157348,13.4,6.4,134.0,0.12903225806451613,0.14213771879067577,0.994563100588937,0.01755416380645758,0.15642168340287604,Female
1320,1320,0.6192369268900249,15.4,6.8,154.0,0.25806451612903225,0.6129090837291601,0.7281111611164778,0.4846552323372581,0.5022181076337392,Male,3806,0.7526813630975474,11.5,7.0,115.0,0.006451612903225784,0.721868532611019,0.6496797180141882,0.5439779896367296,0.601346942217072,Male
1321,1321,0.6199766526995425,12.3,5.4,123.0,0.05806451612903228,0.5513224054948181,0.3729793297981506,0.20756683980892465,0.9159714098386695,Female,3807,0.747777665915602,12.3,5.4,123.0,0.05806451612903228,0.5198584089501355,0.24148241872899068,0.3974393075644228,0.24470276825922843,Female
1322,1322,0.7339284587333336,12.3,5.3,123.0,0.05806451612903228,0.6351885625821767,0.6491346606957783,0.9858083916817143,0.7968580369389021,Male,3808,0.03589320616655661,12.0,6.4,120.0,0.03870967741935481,0.6971439095275538,0.85467170423396,0.6192941302458442,0.8166077375304408,Male
1323,1323,0.7263024375708526,12.0,6.2,120.0,0.03870967741935481,0.884172829980144,0.965651145753174,0.697625181191233,0.6386989358609015,Male,3809,0.8725966048795315,12.5,6.2,125.0,0.07096774193548384,0.9297833626242795,0.9912532499608162,0.8937045573711061,0.23321286459134283,Male
1324,1324,0.9275066411594977,15.5,7.1,155.0,0.264516129032258,0.7535036145758591,0.5771556574635721,0.7558765790113962,0.6370908469488004,Male,3810,0.40580399740126966,12.6,5.7,126.0,0.07741935483870963,0.3470209538105391,0.058553910703223355,0.1529770156293409,0.8814385655863264,Female
1325,1325,0.6194888355646029,12.5,6.3,125.0,0.07096774193548384,0.6630229558014593,0.7404192419052217,0.40280060995055417,0.6801541697343929,Male,3811,0.9958007445833328,13.3,5.8,133.0,0.12258064516129034,0.7155717125790313,0.9728862663720186,0.8617956955735422,0.8441180948030435,Male
1326,1326,0.5472348838289804,11.6,6.0,116.0,0.012903225806451568,0.3308360182468597,0.17166181754121357,0.43557759556059333,0.254659681268634,Female,3812,0.8526109444875398,13.0,5.9,130.0,0.10322580645161288,0.12765504901950558,0.6461991105161637,0.44837924024521836,0.08728613643771671,Female
1327,1327,0.9000487575877711,12.0,6.3,120.0,0.03870967741935481,0.18516879797371377,0.044029790097590504,0.16796812554300483,0.11205378314416808,Female,3813,0.5487952930727072,12.9,5.1,129.0,0.0967741935483871,0.33047585760409304,0.7393304578687032,0.28794331403530254,0.47895047254401585,Female
1328,1328,0.020826608096423282,11.9,6.2,119.0,0.03225806451612903,0.10511991696685374,0.056063981916945727,0.01969790378973091,0.046306245787675226,Female,3814,0.514724126812971,11.5,5.4,115.0,0.006451612903225784,0.11178311594791507,0.12259492158244234,0.2087681073855681,0.2833359980423725,Female
1329,1329,0.7696062695496995,13.9,5.7,139.0,0.16129032258064516,0.21539556487090522,0.3352776698992946,0.1372202272036298,0.46056438925043186,Female,3815,0.4372064450003021,11.7,5.9,117.0,0.01935483870967735,0.7964464845513953,0.4059051426128512,0.9472380742313922,0.21521517749755514,Male
1330,1330,0.8046541769129516,12.9,5.3,129.0,0.0967741935483871,0.4703172470693878,0.029137642475007053,0.20500345700350137,0.12644398128192352,Female,3816,0.6658525135360769,14.1,5.5,141.0,0.17419354838709672,0.5790476909182233,0.8378950400908239,0.6875112886606695,0.6859630135079415,Male
1331,1331,0.8761979728536237,13.7,5.9,137.0,0.14838709677419348,0.8824732047724279,0.11952516570420774,0.20171219122771988,0.008344027810822718,Female,3817,0.3833678106312744,12.2,5.1,122.0,0.05161290322580638,0.5631099399590526,0.011041223979540715,0.20908078958876114,0.139838118490417,Female
1332,1332,0.8489600742919561,12.1,6.3,121.0,0.0451612903225806,0.8726989669217664,0.7007078722964117,0.09323087366136118,0.17207493736610652,Female,3818,0.7842170192956268,11.7,5.4,117.0,0.01935483870967735,0.49554919110904533,0.1106370192243939,0.762467831349646,0.011965806794561606,Female
1333,1333,0.5311820362033112,12.8,6.4,128.0,0.09032258064516131,0.39340573043318156,0.9505769029231741,0.9870688066668123,0.17302789103669747,Male,3819,0.22819557444659144,15.3,6.4,153.0,0.2516129032258065,0.9163796685664946,0.5521508257464889,0.5448998395971394,0.7765782566727827,Male
1334,1334,0.0011073950563213475,13.7,5.1,137.0,0.14838709677419348,0.9588055849232112,0.9308655099047918,0.6191342693673338,0.7223269525091403,Male,3820,0.9888525747290153,12.0,6.2,120.0,0.03870967741935481,0.4560123131844366,0.20623930049243983,0.3924323096453661,0.16486416156399236,Female
1335,1335,0.8978869936831095,14.0,5.5,140.0,0.16774193548387095,0.5520115287129894,0.6612214304223119,0.19726747007385853,0.9790625094835173,Male,3821,0.340453930806728,13.6,5.1,136.0,0.1419354838709677,0.12499072142831358,0.8639308088309836,0.37055455012654315,0.33654541072327804,Female
1336,1336,0.9850675065164795,14.5,6.9,145.0,0.19999999999999998,0.7473698907800781,0.8176898864867941,0.7482542530682728,0.9355233750342181,Male,3822,0.8718979623644019,12.2,6.8,122.0,0.05161290322580638,0.5317107022992231,0.6386525966347711,0.8655153347754501,0.5408674989962179,Male
1337,1337,0.6196052575748048,11.6,6.4,116.0,0.012903225806451568,0.056704025908929645,0.09396137332825855,0.5611987720108754,0.05789092437495763,Female,3823,0.5298207017745176,12.9,5.4,129.0,0.0967741935483871,0.9220798317704383,0.8416663902342036,0.6197018986004745,0.08022831152097826,Male
1338,1338,0.8170054001314776,12.2,5.4,122.0,0.05161290322580638,0.3045504053390755,0.05764457321982486,0.2668627903753687,0.3628151760499686,Female,3824,0.08324206911496057,15.3,6.7,153.0,0.2516129032258065,0.8286144508429449,0.5767877110797082,0.5613646606703315,0.7566681587849842,Male
1339,1339,0.508799000957741,13.5,5.9,135.0,0.13548387096774192,0.15179739038982792,0.24502610234045685,0.6360419297171491,0.01753152742294317,Female,3825,0.6846764295421817,15.2,5.9,152.0,0.24516129032258058,0.8785639115709611,0.7861224774105746,0.7151976481780151,0.6970986997316837,Male
1340,1340,0.7205652336292825,15.2,5.2,152.0,0.24516129032258058,0.2508616584076599,0.9519458130551519,0.8825996145686177,0.9516985265842148,Male,3826,0.7965183461020595,12.8,7.1,128.0,0.09032258064516131,0.6279791135679145,0.014967698944856833,0.9784881451691593,0.7181518749113855,Male
1341,1341,0.8406897327691543,12.0,5.4,120.0,0.03870967741935481,0.3036062380457776,0.10104326276360892,0.26942433438649177,0.44691096175890227,Female,3827,0.912733010948436,12.8,6.0,128.0,0.09032258064516131,0.2282806705737933,0.6349245052863668,0.14635978045653486,0.012367917187849242,Female
1342,1342,0.7122469605397936,12.0,6.1,120.0,0.03870967741935481,0.09887832433735605,0.43851615629042767,0.06450756971184413,0.18090118259195553,Female,3828,0.5452894526355901,13.6,5.5,136.0,0.1419354838709677,0.08448059580920858,0.7962428374955759,0.9514934375664674,0.1151351479780029,Female
1343,1343,0.50567574593539,15.5,6.1,155.0,0.264516129032258,0.65657190587939,0.7557941733205433,0.6950946753009658,0.9365451169158951,Male,3829,0.9061027153755831,14.0,5.8,140.0,0.16774193548387095,0.09606245664749247,0.2828694965429946,0.14464802206527327,0.26810243416789575,Female
1344,1344,0.8611453675160374,13.1,5.6,131.0,0.10967741935483867,0.9866521318466039,0.8203919239881996,0.3931763810257381,0.10137486681730384,Male,3830,0.5213738645740806,14.2,5.5,142.0,0.18064516129032251,0.7318004242244427,0.6595831536226607,0.6995076010822914,0.2901471940076484,Male
1345,1345,0.7396171785481632,13.4,6.1,134.0,0.12903225806451613,0.39820588916446387,0.3489901498529528,0.323836605128007,0.08792126027415759,Female,3831,0.7981377025801089,13.4,5.4,134.0,0.12903225806451613,0.33871576773291723,0.7352000136322777,0.7685170148510121,0.8079499756043265,Male
1346,1346,0.5796345136418233,13.6,5.8,136.0,0.1419354838709677,0.013074685297608857,0.2707106452775735,0.2378800358575035,0.305026075591326,Female,3832,0.972397190977816,11.9,6.4,119.0,0.03225806451612903,0.07695409531640884,0.25795142347930333,0.9047604121091244,0.3242178946279892,Female
1347,1347,0.8058874009228201,12.8,6.7,128.0,0.09032258064516131,0.6887806040043508,0.9189928763664073,0.7981054187368466,0.569613154364837,Male,3833,0.5397844811276903,12.7,5.7,127.0,0.08387096774193542,0.3947073933571033,0.21376885025252917,0.4750399447565633,0.8976874525079293,Female
1348,1348,0.8065621652519173,12.4,5.8,124.0,0.06451612903225806,0.5705218977126782,0.8942063816342943,0.6228779566999554,0.6101513273992634,Male,3834,0.6136716664797568,12.3,5.2,123.0,0.05806451612903228,0.5300645685744181,0.5983397630160483,0.9978713055680082,0.5119215825741126,Male
1349,1349,0.7162044251626449,14.1,6.2,141.0,0.17419354838709672,0.46523338079942367,0.38199975547919807,0.2538616318650103,0.3241425148910201,Female,3835,0.9720439333597877,12.4,6.3,124.0,0.06451612903225806,0.4436503808782453,0.44436860529564176,0.9246557423755322,0.6777103210079245,Female
1350,1350,0.8727737454586317,12.2,5.8,122.0,0.05161290322580638,0.9656307291381495,0.452327793385452,0.3395840604034704,0.11789826091205513,Female,3836,0.8897723875594022,13.0,5.5,130.0,0.10322580645161288,0.09040338078434373,0.3746366344433138,0.8813062868211359,0.5403432891466847,Male
1351,1351,0.8936083943117503,11.5,5.7,115.0,0.006451612903225784,0.2904801301486112,0.22287299859516385,0.38922134441326783,0.2930058289879098,Female,3837,0.771766531874988,14.1,5.6,141.0,0.17419354838709672,0.6445813773951956,0.959680983235234,0.6335739330021388,0.7496547787798318,Male
1352,1352,0.5271709903837658,12.1,6.1,121.0,0.0451612903225806,0.3581827026121942,0.17014711749298156,0.24685986010526756,0.13686225710820765,Female,3838,0.5927436675742221,12.3,5.1,123.0,0.05806451612903228,0.4378947875848959,0.06383356903898896,0.2959509254643341,0.4620334112514884,Female
1353,1353,0.26520065169625,12.4,5.5,124.0,0.06451612903225806,0.4836153365639136,0.30451648003219,0.17969106622581038,0.31481162603513374,Female,3839,0.9288194961888521,15.3,6.9,153.0,0.2516129032258065,0.8810499595074883,0.8476240911973913,0.8524209892948925,0.5093393346491666,Male
1354,1354,0.5609017505805924,14.6,6.5,146.0,0.20645161290322575,0.8517535948491288,0.8910690747343042,0.7826554478564269,0.5333735038772922,Male,3840,0.6476149973029771,15.2,6.9,152.0,0.24516129032258058,0.5044845139748999,0.9659325917309785,0.9364824776679935,0.9338357534964359,Male
1355,1355,0.24795663113242522,12.0,6.1,120.0,0.03870967741935481,0.3031934688822235,0.48353992625874725,0.10850405586849388,0.7189051258829058,Female,3841,0.7142764498174408,12.5,5.3,125.0,0.07096774193548384,0.30587487559635573,0.2181370044887625,0.3613281582634819,0.17211733915592686,Female
1356,1356,0.5747079003917938,13.4,5.4,134.0,0.12903225806451613,0.23833109503664246,0.319959846816999,0.3572675456788639,0.37926289503727256,Female,3842,0.4552859776803432,11.5,6.9,115.0,0.006451612903225784,0.7607118009920981,0.6714782871688558,0.7170504792648873,0.9595615759869649,Male
1357,1357,0.5291348258977489,15.2,5.9,152.0,0.24516129032258058,0.3860779507154093,0.809676103354531,0.6704848590301238,0.6628815006887592,Male,3843,0.7295549070997535,13.6,5.7,136.0,0.1419354838709677,0.19559090611003183,0.08200512663991422,0.8434671853676766,0.9775294777544206,Female
1358,1358,0.562335133431842,12.3,6.0,123.0,0.05806451612903228,0.37444019340532,0.06243507550887045,0.15830834082922707,0.3207223041245765,Female,3844,0.5685428227210658,13.8,5.4,138.0,0.1548387096774194,0.200485883538014,0.8540483028284198,0.15008079417552095,0.09328658734985179,Female
1359,1359,0.17002391030725938,11.9,6.2,119.0,0.03225806451612903,0.37968220169097383,0.0086922471127861,0.17483191244404328,0.4980125434228245,Female,3845,0.7799923174292751,15.1,6.2,151.0,0.23870967741935478,0.792255468604967,0.11840368945275481,0.5396743172871443,0.9673811424148298,Male
1360,1360,0.11573057964133532,13.5,5.7,135.0,0.13548387096774192,0.19248005962035264,0.5097877915824629,0.4089516674627962,0.40040116605893106,Female,3846,0.8929331537161678,11.8,6.2,118.0,0.02580645161290325,0.005226287251031747,0.326776144091006,0.2059275249257676,0.3297277308159787,Female
1361,1361,0.661556350803699,11.6,5.8,116.0,0.012903225806451568,0.26174800164643547,0.748496418462798,0.7151562021727873,0.7270907517960867,Male,3847,0.5008396076286513,12.4,6.1,124.0,0.06451612903225806,0.36653078304611597,0.9097841788497192,0.6192174903793699,0.897201955459455,Male
1362,1362,0.8522552984350824,13.5,6.6,135.0,0.13548387096774192,0.8956975155462299,0.2549293518909926,0.8546282065047324,0.5781933872691757,Male,3848,0.965244151929594,13.1,6.3,131.0,0.10967741935483867,0.2649954045009972,0.5167123727219631,0.704292988015849,0.6653305069081972,Male
1363,1363,0.32650227567451157,12.0,6.4,120.0,0.03870967741935481,0.043097201628629955,0.2101016572866648,0.4926528326241071,0.31356724269210207,Female,3849,0.5213004179333969,14.2,5.7,142.0,0.18064516129032251,0.30731021617313875,0.29388124282607997,0.07009757700171543,0.2950000985758773,Female
1364,1364,0.32980932468859747,12.7,5.8,127.0,0.08387096774193542,0.4600529075885473,0.04337605527136906,0.2998834951641553,0.12888074808646172,Female,3850,0.7861555889711471,13.6,5.8,136.0,0.1419354838709677,0.39984686139615455,0.7587162605823957,0.039667186231461427,0.7732439130253501,Female
